train_loss	test_loss
1.3063139403247397	1.3016605109867463
1.288612149404064	1.2910359301836387
1.27903140666278	1.283948927820719
1.2734641175019688	1.279419746509818
1.269660581246903	1.275740895358431
1.2667816668340603	1.2732112332435936
1.2644605553857813	1.27095038966087
1.262465915777912	1.2687702378957375
1.2606645658135958	1.267066484075844
1.2590276031189314	1.265611713312789
1.2574937557248764	1.2638924979292276
1.2561163769192891	1.2626228055288626
1.254874895860071	1.261393825675166
1.2537371893179472	1.2604222218459626
1.252702141978425	1.2594462829174788
1.251759468474889	1.2585783826552357
1.2508846500965014	1.257825491040252
1.2500909340436055	1.2571311874247073
1.2493361401231322	1.256451815465756
1.2486507060865288	1.2559252369443443
1.2480177401952004	1.2552928415643811
1.2474152633044273	1.2546683767705265
1.2468280653975325	1.25423130462336
1.24630025391165	1.2537263574394277
1.245802591707064	1.253321040508359
1.2453167354407375	1.2527948477339508
1.2448661796306366	1.2524250894289872
1.244429507565825	1.2520459793334784
1.2439999946720524	1.2515823231186978
1.2436022263411517	1.2511747538845404
