train_loss	test_loss
1.292296749326192	1.284573997968059
1.269857308227722	1.2732871402537704
1.2619833176810993	1.2665120032538608
1.2567089472731499	1.2619175505004452
1.2527093218613978	1.2586447432191665
1.249681566403881	1.256207561968173
1.247275746168067	1.2541205677083165
1.2452840210095932	1.2526043271305554
1.2436182476614164	1.2510542041835595
1.2421774890597008	1.2498241213469015
1.240931219434085	1.2487375694651937
1.239813208580017	1.247894213841207
1.2388533200575336	1.2471776264054435
1.2379541874476219	1.2465741133373045
1.237144596582134	1.245985016276274
1.2363793347252015	1.2455683291156427
1.2356986457898738	1.2451036748696007
1.2350412631415886	1.24476710803485
1.2344097277889512	1.2443985148917798
1.2338382708699736	1.2440997451246776
1.2332810062251678	1.243920519304434
1.2327384918247728	1.243564737595593
1.232247633667297	1.243301958340743
1.231766079359403	1.2430722885749665
1.2312853808272375	1.2428548044936603
1.230836357291975	1.2428341507911682
1.2304018567414043	1.2425638589748116
1.2299771187784465	1.2425625349992138
1.2295670272280637	1.2424149796416197
1.2291750099288818	1.242695660290132
