train_loss	test_loss
1.3115402122066446	1.3059240037024615
1.2980005728871855	1.2992164035176121
1.2893612963151715	1.2949345440563569
1.2849125484081163	1.2913727291002621
1.2816787536830119	1.2883399398223903
1.2790788826877124	1.28591699378435
1.2768805978505033	1.2839381362116613
1.27500368062764	1.2822619385497516
1.2734089507359891	1.280768921010914
1.2720574829132045	1.2794600942998233
1.2708859823882308	1.278317546131603
1.269829837453964	1.2772664609937572
1.2689015481297827	1.27631683543671
1.2680349292003945	1.27542402419537
1.267223872060645	1.274630451321206
1.2664854330014965	1.2738697451610501
1.2657843143972631	1.2732055210987991
1.2651231892304877	1.2727324899248902
1.2645079093436673	1.2719642191234222
1.263923978206774	1.2712897173193998
1.2633500984814614	1.2706768185989405
1.2628163185021648	1.2701278899199147
1.262313891300872	1.2696419405778778
1.2618270527826596	1.2691667489831233
1.261335339693174	1.268578131333538
1.2608736173747337	1.2681947358422898
1.2604213954106858	1.267690627281848
1.2599766306136841	1.267199323422885
1.2595549081014172	1.2667352252228314
1.25914384319902	1.2663251203159953
