train_loss	test_loss
1.3023719203526571	1.2996568008514733
1.2864968639802714	1.2893441343228287
1.2774303259370534	1.2829918558415385
1.2720423538118737	1.2780440140800222
1.2684247385965635	1.2745734775977278
1.2655549002020325	1.2721409429347397
1.2631714544339812	1.2697141360602902
1.2611229627099756	1.267713618436921
1.2592866166813732	1.2662354442368313
1.2576422234376272	1.2646461780681166
1.2561564641456082	1.2631415837626916
1.2547782131526024	1.2618093175745486
1.2535364522509378	1.2605840448921306
1.252410468853772	1.2594696576413127
1.2513626788032655	1.2588725751420589
1.2503906776371612	1.2576729191894152
1.2495126125475042	1.2569248925807863
1.2486586402812505	1.2562085972275845
1.2478590511295893	1.2554185028092013
1.2471063818833599	1.2549025002508067
1.246388061433078	1.2543658631980616
1.245678624987058	1.253588517638932
1.2450248436840703	1.2530870255441762
1.2444098830767418	1.2523890523815473
1.2437981954448298	1.2519275009434088
1.2432269120597403	1.251561391987278
1.2426735102858173	1.2510764157257206
1.2421525945946505	1.2504680859686133
1.2416406327730989	1.250101539383695
1.2411621039044367	1.249706041179226
