train_loss	test_loss
1.275922423846101	1.2603534507593048
1.247726661102957	1.2506174116435638
1.2415777269019383	1.2474765716201046
1.2385537317354385	1.2458174705901415
1.2365980923175812	1.2443440455534927
1.2351281308420172	1.2436289484318706
1.2339408939015375	1.2430251246670947
1.2329543835496248	1.2424898444616121
1.2321415477419553	1.2421725699275832
1.2314251703214427	1.242091100081257
1.230805368564989	1.2418781427846002
1.2302313122030808	1.2416522368244158
1.2297140259448796	1.2416072182877118
1.2292506838770219	1.2417846569587225
1.22879040186808	1.2420180984509743
