train_loss	test_loss
1.3017330352302012	1.2948379839377546
1.2798918249944573	1.2818808058567617
1.2703885778172375	1.2750472242253958
1.2649739520462682	1.2703877560720096
1.2610811796362542	1.2664734663757375
1.2578297134948104	1.2636347918019342
1.2550348259270463	1.2607218930095534
1.2525763755791808	1.2585520682936886
1.2504949618147934	1.2567449651683287
1.2486885083864814	1.2551978301764326
1.2471019985468965	1.2537704434901773
1.2457170568644729	1.252659954501941
1.2444717510922314	1.2515149229388696
1.2433401149701855	1.250382962813013
1.2423334501921859	1.2496045451623656
1.2413875838120778	1.2487057249411395
1.240522431156951	1.248044019917713
1.2397342405634928	1.2474152150740259
1.238986716695028	1.2466118203049086
1.2383006237685408	1.2461139811233826
1.2376533764682405	1.2456651128011684
1.2370496204726773	1.2453965580344597
1.236461807032154	1.2449145778469073
1.2359262742680501	1.244594740511175
1.2354127189340112	1.2442554136447337
1.2349435345767295	1.2439916078434434
1.2344515946902097	1.243572858084872
1.2340066744312304	1.24335309813585
1.233574267799996	1.2431538669373903
1.2331748848636401	1.242835456152691
