train_loss	test_loss
1.2876007926518513	1.2785575734420471
1.2649738965241333	1.2673743274124754
1.2568292725303947	1.2608262573761797
1.2520390530971632	1.257445370042047
1.2490065340309926	1.255065646282462
1.246900723541164	1.2534242034750522
1.2452647729551412	1.252181241480615
1.244005469508367	1.2510214966792996
1.2429466484616336	1.2500203560753123
1.242042724971902	1.249445949083943
1.2412847023304194	1.2487459962946237
1.24065638004917	1.248243364186778
1.24008166153137	1.2478356719809116
1.239598695192163	1.2476642343689042
1.2391560928190135	1.247054160235332
1.2387779070906444	1.2467573087080768
1.2384057633953007	1.2465969296388848
1.2380720548978135	1.2463513783046178
1.2377596508694566	1.246125225806949
1.2374828402038034	1.2460718121243475
1.2372157587852652	1.2458582946232386
1.2369932342065524	1.2456697368146574
1.2367412661308568	1.2456896821921846
1.2365473785356844	1.2454367616643938
1.2363365194568896	1.2453232227369797
1.23615655964368	1.2452095782637993
1.2359563852281876	1.2452287307609355
1.2357764985735558	1.244994895006731
1.2356092008553683	1.2450136716579678
1.2354538246376874	1.2449810625706796
