train_loss	test_loss
1.3190168487971232	1.316075822443661
1.3135953775279599	1.31474826739872
1.3127040546778674	1.314261987755861
1.31221353898854	1.3135475359881834
1.3119019670573544	1.3134552418591572
1.311692374536436	1.313433514084927
1.3114803623935403	1.313241039795733
1.311317678836927	1.3131192934473488
1.3111137944269398	1.313067305919736
1.310900162398543	1.31321369928379
1.310658376020928	1.3129127172140584
1.310377886142905	1.3125643643033862
1.310051407171711	1.3128684077944075
1.3098046758947852	1.312398340218883
1.3095664273113965	1.3119869053957867
1.3093153726020361	1.3118805140751937
1.3090979350756293	1.31251728297072
1.308884357698432	1.3118235229257729
1.3086966749195639	1.311666831621696
1.3085113526479295	1.311757081370813
1.3083184854080687	1.3110839560182388
1.3081907454146642	1.311005824428064
1.3080417555216786	1.3109251442937755
1.3079193806539386	1.3108336826495555
1.3078005746075008	1.3108110328845408
1.307699469616424	1.3107155894124232
1.307618564394511	1.310855693595354
1.3075211318116209	1.3107616537037086
1.3074332420140096	1.310343675835188
1.307349873024579	1.31048325922006
1.3072852003519937	1.3107211344265859
1.3072320471071217	1.3102296871996402
1.307155997404769	1.3102507127875902
1.307106586623954	1.3103456489271499
1.30706572064526	1.3100151817663959
1.30702387774916	1.3100195604305331
1.3069619385619142	1.310420764245068
1.306926667690277	1.3100189727010125
1.3068762630088144	1.3104253642978858
1.3068370345520646	1.3100252579216942
1.306794179846707	1.3098506868083613
1.3067487240926317	1.3099887450272063
1.3067090478661942	1.3110402109615034
1.3066776168400838	1.3103000955328197
1.3066413643697625	1.3107920722707957
1.3066073166180963	1.3098217538028856
1.30658328146695	1.3100192170602538
1.306553524705373	1.310230663052429
1.3065225633856368	1.31040196838569
1.3064922076926384	1.3100923446325765
