train_loss	test_loss
1.2769535851260843	1.2600947133330411
1.2478078071113046	1.250710431127453
1.241665069126103	1.2472132202794781
1.2385588278781334	1.2452537528304166
1.236470356760504	1.2437933675474502
1.2349152549488904	1.2431154472883357
1.2337107531284088	1.2425076383292872
1.2327363258355284	1.241787384712815
1.2319196673288737	1.2417459949306475
1.2312087037519777	1.241277125388681
1.2305823144303065	1.2411197881365932
1.2300499885049585	1.240972028618239
1.2295759366255372	1.2408137125430314
1.2291292356029493	1.2407758152762125
1.2287330076302567	1.2407777206446244
1.2283549380084695	1.2408677977184916
