train_loss	test_loss
1.2963986077809442	1.2907303617246126
1.2756845492206208	1.2787972554019915
1.2675637367381354	1.2727601753912892
1.2628732563153793	1.2684834504444338
1.2592567845022298	1.265109189919063
1.2563306121249178	1.262974246791827
1.2538936191497871	1.2605183247315923
1.2518836161861682	1.2585587865886498
1.2501784926952293	1.2571323011008608
1.2487171396545078	1.256021415276385
1.247418304964832	1.2549605375508532
1.2462713239127643	1.2540137946011616
1.2452204531186248	1.2531723894946203
1.2442924640766562	1.2522673658358299
1.2434119588436057	1.2516491411136235
1.2426151504799656	1.2509269995546817
1.2418623419384978	1.250283422858216
1.2411486722290788	1.2499931133862745
1.240489347694127	1.2492846197068097
1.2398633626225877	1.248704914634806
1.2392871410335036	1.2484046781181892
1.2387474486816963	1.2481330951978995
1.2382196305004973	1.2477329409003655
1.2377218287285061	1.2474417454776574
1.2372457660768674	1.247085255839896
1.2368009018571409	1.2468711345694785
1.236356234060575	1.2465717422209706
1.2359331798063566	1.246380509926235
1.2355336335423874	1.2461292363480476
1.2351450582617494	1.2460081020858993
