train_loss	test_loss
1.2948131113291876	1.2846557311837459
1.2690436343624167	1.2710074691281366
1.2599781460141481	1.2640749227961037
1.2540971728492545	1.2590839102418716
1.2499145497742308	1.2558799433549774
1.246859833938346	1.2534006186497963
1.24452635349204	1.251428328083203
1.242628418637193	1.2497321236569223
1.2410419173708789	1.248422124853166
1.2397117470225243	1.2473578738215754
1.2385301330046021	1.2465156538541926
1.2375002025197086	1.245690761016453
1.2365521433963078	1.2453002238590456
1.235688233212249	1.2447639087901956
1.2348921310139573	1.244317682478515
1.2341743765084165	1.2437879952085376
1.2334901431924132	1.2433883718081884
1.232854774961733	1.2432913708924456
1.2322751955354594	1.2430656233499215
1.2317114488174927	1.242587886775451
1.2311627764952238	1.242364792926763
1.2306724418243862	1.2422777162833862
1.230188565466502	1.242143750586779
1.2297449061315353	1.2420024469841358
1.2292957754984295	1.2419241209362828
1.2288742764083218	1.2418914942250299
1.2284465221237375	1.241818179719868
1.2280376291710493	1.2417309058465038
1.2276585460525669	1.2420203133278906
1.2272517538506147	1.2420346119079082
