train_loss	test_loss
1.3091536454414123	1.304027450639148
1.2929182741195644	1.2955242937981488
1.2849066958852011	1.290355763562098
1.2803195758769501	1.286345849401531
1.2767710513448063	1.2832026036078747
1.2739329335624225	1.2807302164080927
1.2717546325296027	1.2785403112636453
1.2700031995773315	1.276897810226263
1.2685315743156764	1.2755520040806743
1.26719911425081	1.2741929330303028
1.266026040190431	1.2730575110825193
1.2649491851460444	1.271935252850238
1.263959337478359	1.2710078305184247
1.263066563323208	1.2701310246093724
1.2622425238019255	1.2694308846891917
1.2614643190821557	1.2685476018740884
1.2607223424465144	1.267708334217832
1.2600026661946893	1.2670192781872924
1.2593325026503437	1.26630680267993
1.2586873287751794	1.2656055663115162
1.2580745803711078	1.2649947418722995
1.2574784852870524	1.2643302536485994
1.256929367508518	1.2637923944036034
1.2563802479064627	1.263362321148679
1.255842718604493	1.2629553346934905
1.2553553745082524	1.262366033669722
1.2548780033577522	1.261860024295376
1.2544167395868258	1.2613378190915054
1.2539691386429686	1.2610685702574214
1.2535571679132713	1.2605651700219442
