train_loss	test_loss
1.2936215490511018	1.2837831469073249
1.2683896026382708	1.2697668632003556
1.2580030478298936	1.2612992746885432
1.2512704643756831	1.2559391976987009
1.2471093916457539	1.2527208157948084
1.2441729206472771	1.2502641254089204
1.24186617440829	1.248457824470989
1.2400143743377843	1.2469213056405914
1.2384750324841505	1.245782113154465
1.2371665054260323	1.244896220606427
1.2360049821198258	1.2442390415755618
1.2349618853771522	1.2434968288950745
1.2340232601720993	1.2429948395668866
1.233137577309456	1.2425734782931812
1.2323190745425552	1.2420811546205286
1.2315688099218831	1.24172302337976
1.2308543066183726	1.241345778850226
1.230170675744749	1.24129979178755
1.2295256530041019	1.2410046232499157
1.228911504598513	1.240883777901976
1.2283248904361028	1.2407323975499682
1.2277621570515307	1.240583669703664
1.2272044044651398	1.240701170260724
1.2266484512858196	1.2405019846073417
1.226115687143857	1.240550424767491
1.2255643794525704	1.2406753184787458
