train_loss	test_loss
1.2906459110240414	1.2808711974327747
1.2655085130369281	1.2678755238602724
1.25615919044573	1.2604789234871088
1.2504513449048342	1.256056154883185
1.2465508748679401	1.2532187450763792
1.2435623194529042	1.251178550165753
1.2411004898754974	1.2488492624308183
1.2389921360364244	1.247398044381823
1.2371847807816718	1.2463746015415635
1.2356107758060437	1.2454848897417519
1.2341580507417793	1.244840305112921
1.2328087152139238	1.244123406980521
1.2315624880736278	1.243926800366652
1.230390369211702	1.2434108924628096
1.2292849926371552	1.2429773599602456
1.2282062177516555	1.2431189063379535
1.2271672453510163	1.2436883376286276
