train_loss	test_loss
1.2695114354020385	1.2662891902004763
1.2635463229597432	1.2648494405999928
1.26249342503613	1.2642928967840252
1.26186533866952	1.2634675985950965
1.2614188296609818	1.2637966285116253
1.2611206034002782	1.2636067091032517
1.260833360941987	1.2636283905403163
1.2605840160422128	1.2640372807797404
1.2603504790563018	1.262793708481266
1.2600187068660509	1.2625982995049105
1.2598644245705104	1.2626494462307902
1.259678881462306	1.2625206308903487
1.2595389221901219	1.2626411197985525
1.2594219729780607	1.2622487386595767
1.2592517397719432	1.2621182876567905
1.2591198048090826	1.262362890069271
1.2590483792296283	1.2627582526286178
1.2589686277794512	1.2620902164433883
1.2587750844215149	1.2619973844864043
1.2587539568883643	1.263115107419087
1.2586433168959945	1.2620234826078447
1.2585710746512566	1.2621855803106314
1.2584716127887707	1.2617587223401496
1.258407645573899	1.262036605530799
1.2584205213747068	1.2617977025897005
1.2582743029616195	1.2618562870247418
1.2582464041230885	1.2623674556662474
1.258181452424559	1.2619239559205266
1.2580974440052084	1.2614756977043278
1.2580437765818209	1.261567381529317
1.2580664801815329	1.2621258370504032
1.2579813947416332	1.2615506423272167
1.2579181203014775	1.2613141144628937
1.2579025420424057	1.2627725874466753
1.2578570878124673	1.2613477695027855
1.2578052938256634	1.261688211431535
1.2577466895046843	1.261271580113129
1.257710291207109	1.2612122962641161
1.2576767458763296	1.261262509513931
1.2576399022585725	1.2612204650707814
1.2576076241933047	1.2610825854678487
1.257605635357774	1.2614096708075946
1.2575657761804588	1.2614628365665574
1.2575671985269137	1.2614346667381615
1.257532092806411	1.261418774278457
1.257433536009157	1.261155071052602
1.2574439252892586	1.2614311593711574
1.2574153088543514	1.2613394545558283
1.2574431085695414	1.2612940552226728
1.257337567795357	1.2615426612454792
