train_loss	test_loss
1.2805781708188253	1.2647377783277898
1.2506790781402153	1.2528969015789984
1.2430399351196202	1.2482642733377476
1.2393769738064508	1.2461377647628025
1.237027507312766	1.2445581286056493
1.235300560302386	1.24398330279759
1.2339023176121384	1.2430452260860176
1.2327686077111388	1.2424777239264049
1.2317950155909203	1.2421554835927844
1.23092793751525	1.2419637637676986
1.230170290274163	1.241914922414824
1.229481341169305	1.2419898898102517
1.2288131091148342	1.241581490665575
1.2282209747730324	1.2421367712987221
1.2276414050903495	1.2421423287882758
